label,text,text_np,text_tokens,text_nostop,text_lem
ham,"Je suis en réunion, je t’appelle après.",je suis en réunion je t’appelle après,"['je', 'suis', 'en', 'réunion', 'je', 't', '’', 'appelle', 'après']","['réunion', '’', 'appelle', 'après']","['réunion', '’', 'appeler', 'après']"
ham,Coucou ! Tu as fini ton travail ? On se retrouve à le parc ?,coucou  tu as fini ton travail  on se retrouve à le parc ,"['coucou', 'tu', 'as', 'fini', 'ton', 'travail', 'on', 'se', 'retrouve', 'à', 'le', 'parc']","['coucou', 'fini', 'travail', 'retrouve', 'parc']","['coucou', 'finir', 'travail', 'retrouve', 'parc']"
spam,"Votre carte bancaire va être bloquée, cliquez ici pour éviter la suspension.",votre carte bancaire va être bloquée cliquez ici pour éviter la suspension,"['votre', 'carte', 'bancaire', 'va', 'être', 'bloquée', 'cliquez', 'ici', 'pour', 'éviter', 'la', 'suspension']","['carte', 'bancaire', 'va', 'être', 'bloquée', 'cliquez', 'ici', 'éviter', 'suspension']","['carte', 'bancaire', 'aller', 'être', 'bloquer', 'cliquer', 'ici', 'éviter', 'suspension']"
spam,"Vous avez un colis en attente, confirmez vos informations ici : www.livraison-fake.com",vous avez un colis en attente confirmez vos informations ici  wwwlivraisonfakecom,"['vous', 'avez', 'un', 'colis', 'en', 'attente', 'confirmez', 'vos', 'informations', 'ici', 'wwwlivraisonfakecom']","['colis', 'attente', 'confirmez', 'informations', 'ici', 'wwwlivraisonfakecom']","['colis', 'attente', 'confirmer', 'information', 'ici', 'wwwlivraisonfakecom']"
spam,Gagnez des récompenses en répondant à ce court questionnaire !,gagnez des récompenses en répondant à ce court questionnaire ,"['gagnez', 'des', 'récompenses', 'en', 'répondant', 'à', 'ce', 'court', 'questionnaire']","['gagnez', 'récompenses', 'répondant', 'court', 'questionnaire']","['gagnez', 'récompense', 'répondre', 'court', 'questionnair']"
ham,Je suis bloqué dans les embouteillages…,je suis bloqué dans les embouteillages…,"['je', 'suis', 'bloqué', 'dans', 'les', 'embouteillages…']","['bloqué', 'embouteillages…']","['bloquer', 'embouteillage', '…']"
spam,Votre compte a été sélectionné pour une récompense de 5000 €. Cliquez ici pour réclamer : www.fakelink1.com,votre compte a été sélectionné pour une récompense de 5000 € cliquez ici pour réclamer  wwwfakelink1com,"['votre', 'compte', 'a', 'été', 'sélectionné', 'pour', 'une', 'récompense', 'de', '5000', '€', 'cliquez', 'ici', 'pour', 'réclamer', 'wwwfakelink1com']","['compte', 'sélectionné', 'récompense', '5000', '€', 'cliquez', 'ici', 'réclamer', 'wwwfakelink1com']","['compte', 'sélectionner', 'récompense', '5000', 'euro', 'cliquer', 'ici', 'réclamer', 'wwwfakelink1com']"
ham,Je suis bloqué dans les embouteillages…,je suis bloqué dans les embouteillages…,"['je', 'suis', 'bloqué', 'dans', 'les', 'embouteillages…']","['bloqué', 'embouteillages…']","['bloquer', 'embouteillage', '…']"
ham,On se retrouve au café à 15h ?,on se retrouve au café à 15h ,"['on', 'se', 'retrouve', 'au', 'café', 'à', '15h']","['retrouve', 'café', '15h']","['retrouver', 'café', '15h']"
spam,Urgent : Mise à jour de vos informations de sécurité requise.,urgent  mise à jour de vos informations de sécurité requise,"['urgent', 'mise', 'à', 'jour', 'de', 'vos', 'informations', 'de', 'sécurité', 'requise']","['urgent', 'mise', 'jour', 'informations', 'sécurité', 'requise']","['urgent', 'mise', 'jour', 'information', 'sécurité', 'requérir']"
spam,Ne ratez pas cette opportunité unique de gagner gros !,ne ratez pas cette opportunité unique de gagner gros ,"['ne', 'ratez', 'pas', 'cette', 'opportunité', 'unique', 'de', 'gagner', 'gros']","['ratez', 'cette', 'opportunité', 'unique', 'gagner', 'gros']","['rater', 'ce', 'opportunité', 'unique', 'gagner', 'gros']"
spam,Félicitations ! Vous avez gagné un prix de 10000 €. Cliquez ici pour réclamer : www.fakelink3.com,félicitations  vous avez gagné un prix de 10000 € cliquez ici pour réclamer  wwwfakelink3com,"['félicitations', 'vous', 'avez', 'gagné', 'un', 'prix', 'de', '10000', '€', 'cliquez', 'ici', 'pour', 'réclamer', 'wwwfakelink3com']","['félicitations', 'gagné', 'prix', '10000', '€', 'cliquez', 'ici', 'réclamer', 'wwwfakelink3com']","['félicitation', 'gagner', 'prix', '10000', 'euro', 'cliquer', 'ici', 'réclamer', 'wwwfakelink3com']"
spam,"Un virement de 1000€ a été effectué sur votre compte, cliquez ici pour le recevoir.",un virement de 1000€ a été effectué sur votre compte cliquez ici pour le recevoir,"['un', 'virement', 'de', '1000€', 'a', 'été', 'effectué', 'sur', 'votre', 'compte', 'cliquez', 'ici', 'pour', 'le', 'recevoir']","['virement', '1000€', 'effectué', 'compte', 'cliquez', 'ici', 'recevoir']","['virement', '1000', 'euro', 'effectuer', 'compte', 'cliquer', 'ici', 'recevoir']"
ham,J’ai une idée géniale à te proposer.,j’ai une idée géniale à te proposer,"['j', '’', 'ai', 'une', 'idée', 'géniale', 'à', 'te', 'proposer']","['’', 'idée', 'géniale', 'proposer']","['’', 'idée', 'génial', 'proposer']"
spam,"Investissez 100€, gagnez 1000€ en une semaine !",investissez 100€ gagnez 1000€ en une semaine ,"['investissez', '100€', 'gagnez', '1000€', 'en', 'une', 'semaine']","['investissez', '100€', 'gagnez', '1000€', 'semaine']","['investir', '100', 'euro', 'gagnez', '1000', 'euro', 'semaine']"
spam,"URGENT : Votre carte SIM sera désactivée sous 24h, suivez ce lien : www.operateur-fake.com",urgent  votre carte sim sera désactivée sous 24h suivez ce lien  wwwoperateurfakecom,"['urgent', 'votre', 'carte', 'sim', 'sera', 'désactivée', 'sous', '24h', 'suivez', 'ce', 'lien', 'wwwoperateurfakecom']","['urgent', 'carte', 'sim', 'désactivée', 'sous', '24h', 'suivez', 'lien', 'wwwoperateurfakecom']","['urgent', 'carte', 'sim', 'désactiver', 'sou', '24h', 'suivez', 'lien', 'wwwoperateurfakecom']"
spam,"Votre compte bancaire a été bloqué, vérifiez votre identité ici : www.faux-site.com",votre compte bancaire a été bloqué vérifiez votre identité ici  wwwfauxsitecom,"['votre', 'compte', 'bancaire', 'a', 'été', 'bloqué', 'vérifiez', 'votre', 'identité', 'ici', 'wwwfauxsitecom']","['compte', 'bancaire', 'bloqué', 'vérifiez', 'identité', 'ici', 'wwwfauxsitecom']","['compte', 'bancaire', 'bloquer', 'vérifier', 'identiter', 'ici', 'wwwfauxsitecom']"
ham,"Bonjour, je suis occupé en ce moment. Je te rappelle plus tard.",bonjour je suis occupé en ce moment je te rappelle plus tard,"['bonjour', 'je', 'suis', 'occupé', 'en', 'ce', 'moment', 'je', 'te', 'rappelle', 'plus', 'tard']","['bonjour', 'occupé', 'moment', 'rappelle', 'plus', 'tard']","['bonjour', 'occuper', 'moment', 'rappell', 'plus', 'tard']"
spam,Essayez notre programme minceur GRATUITEMENT pendant 30 jours !,essayez notre programme minceur gratuitement pendant 30 jours ,"['essayez', 'notre', 'programme', 'minceur', 'gratuitement', 'pendant', '30', 'jours']","['essayez', 'programme', 'minceur', 'gratuitement', 'pendant', '30', 'jours']","['essayer', 'programme', 'minceur', 'gratuitement', 'pendant', '30', 'jour']"
ham,Passe une bonne journée !,passe une bonne journée ,"['passe', 'une', 'bonne', 'journée']","['passe', 'bonne', 'journée']","['passer', 'bon', 'journée']"
spam,Mettez à jour vos informations pour éviter la suppression de votre compte.,mettez à jour vos informations pour éviter la suppression de votre compte,"['mettez', 'à', 'jour', 'vos', 'informations', 'pour', 'éviter', 'la', 'suppression', 'de', 'votre', 'compte']","['mettez', 'jour', 'informations', 'éviter', 'suppression', 'compte']","['mettre', 'jour', 'information', 'éviter', 'suppression', 'compte']"
ham,Dis-moi quand tu es dispo pour un appel.,dismoi quand tu es dispo pour un appel,"['dismoi', 'quand', 'tu', 'es', 'dispo', 'pour', 'un', 'appel']","['dismoi', 'quand', 'dispo', 'appel']","['dismoi', 'quand', 'dispo', 'appel']"
spam,Découvrez comment doubler votre argent en investissant avec nous.,découvrez comment doubler votre argent en investissant avec nous,"['découvrez', 'comment', 'doubler', 'votre', 'argent', 'en', 'investissant', 'avec', 'nous']","['découvrez', 'comment', 'doubler', 'argent', 'investissant']","['découvrir', 'comment', 'doubler', 'argent', 'investir']"
spam,Gagnez un iPhone gratuit ! Cliquez ici pour participer : www.fakelink3.com,gagnez un iphone gratuit  cliquez ici pour participer  wwwfakelink3com,"['gagnez', 'un', 'iphone', 'gratuit', 'cliquez', 'ici', 'pour', 'participer', 'wwwfakelink3com']","['gagnez', 'iphone', 'gratuit', 'cliquez', 'ici', 'participer', 'wwwfakelink3com']","['gagnez', 'iphon', 'gratuit', 'cliquer', 'ici', 'participer', 'wwwfakelink3com']"
spam,"Nous avons un super investissement pour vous, contactez-nous maintenant.",nous avons un super investissement pour vous contacteznous maintenant,"['nous', 'avons', 'un', 'super', 'investissement', 'pour', 'vous', 'contacteznous', 'maintenant']","['super', 'investissement', 'contacteznous', 'maintenant']","['super', 'investissement', 'contacteznous', 'maintenant']"
ham,"Bonjour, je suis en retard à cause de la circulation. À tout à l'heure !",bonjour je suis en retard à cause de la circulation à tout à lheure ,"['bonjour', 'je', 'suis', 'en', 'retard', 'à', 'cause', 'de', 'la', 'circulation', 'à', 'tout', 'à', 'lheure']","['bonjour', 'retard', 'cause', 'circulation', 'tout', 'lheure']","['bonjour', 'retard', 'cause', 'circulation', 'tout', 'lheur']"
spam,Vous avez été sélectionné pour un héritage de 20000 €. Contactez-nous immédiatement !,vous avez été sélectionné pour un héritage de 20000 € contacteznous immédiatement ,"['vous', 'avez', 'été', 'sélectionné', 'pour', 'un', 'héritage', 'de', '20000', '€', 'contacteznous', 'immédiatement']","['sélectionné', 'héritage', '20000', '€', 'contacteznous', 'immédiatement']","['sélectionner', 'héritage', '20000', 'euro', 'contacteznous', 'immédiatement']"
spam,Participez à notre tirage au sort pour gagner une voiture neuve !,participez à notre tirage au sort pour gagner une voiture neuve ,"['participez', 'à', 'notre', 'tirage', 'au', 'sort', 'pour', 'gagner', 'une', 'voiture', 'neuve']","['participez', 'tirage', 'sort', 'gagner', 'voiture', 'neuve']","['participer', 'tirage', 'sortir', 'gagner', 'voiture', 'neuf']"
ham,"Hey Luc, tu viens à la fête ce weekend ?",hey luc tu viens à la fête ce weekend ,"['hey', 'luc', 'tu', 'viens', 'à', 'la', 'fête', 'ce', 'weekend']","['hey', 'luc', 'viens', 'fête', 'weekend']","['hey', 'luc', 'vien', 'fête', 'weekend']"
ham,Bon courage pour ton examen demain !,bon courage pour ton examen demain ,"['bon', 'courage', 'pour', 'ton', 'examen', 'demain']","['bon', 'courage', 'examen', 'demain']","['bon', 'courage', 'examen', 'demain']"
ham,Peux-tu me donner l’adresse exacte ?,peuxtu me donner l’adresse exacte ,"['peuxtu', 'me', 'donner', 'l', '’', 'adresse', 'exacte']","['peuxtu', 'donner', '’', 'adresse', 'exacte']","['peuxtu', 'donner', '’', 'adresse', 'exact']"
spam,"Votre abonnement Netflix a expiré, mettez à jour vos informations ici : www.fake-netflix.com",votre abonnement netflix a expiré mettez à jour vos informations ici  wwwfakenetflixcom,"['votre', 'abonnement', 'netflix', 'a', 'expiré', 'mettez', 'à', 'jour', 'vos', 'informations', 'ici', 'wwwfakenetflixcom']","['abonnement', 'netflix', 'expiré', 'mettez', 'jour', 'informations', 'ici', 'wwwfakenetflixcom']","['abonnemer', 'netflix', 'expirer', 'mettre', 'jour', 'information', 'ici', 'wwwfakenetflixcom']"
spam,"Investissez 100€, gagnez 1000€ en une semaine !",investissez 100€ gagnez 1000€ en une semaine ,"['investissez', '100€', 'gagnez', '1000€', 'en', 'une', 'semaine']","['investissez', '100€', 'gagnez', '1000€', 'semaine']","['investir', '100', 'euro', 'gagnez', '1000', 'euro', 'semaine']"
spam,"Investissez 100€, gagnez 1000€ en une semaine !",investissez 100€ gagnez 1000€ en une semaine ,"['investissez', '100€', 'gagnez', '1000€', 'en', 'une', 'semaine']","['investissez', '100€', 'gagnez', '1000€', 'semaine']","['investir', '100', 'euro', 'gagnez', '1000', 'euro', 'semaine']"
ham,J’ai une idée géniale à te proposer.,j’ai une idée géniale à te proposer,"['j', '’', 'ai', 'une', 'idée', 'géniale', 'à', 'te', 'proposer']","['’', 'idée', 'géniale', 'proposer']","['’', 'idée', 'génial', 'proposer']"
spam,Vous êtes notre heureux gagnant du jour !,vous êtes notre heureux gagnant du jour ,"['vous', 'êtes', 'notre', 'heureux', 'gagnant', 'du', 'jour']","['heureux', 'gagnant', 'jour']","['heureux', 'gagnant', 'jour']"
ham,On mange ensemble demain midi ?,on mange ensemble demain midi ,"['on', 'mange', 'ensemble', 'demain', 'midi']","['mange', 'ensemble', 'demain', 'midi']","['mange', 'ensembl', 'demain', 'midi']"
spam,"Investissez 100€, gagnez 1000€ en une semaine !",investissez 100€ gagnez 1000€ en une semaine ,"['investissez', '100€', 'gagnez', '1000€', 'en', 'une', 'semaine']","['investissez', '100€', 'gagnez', '1000€', 'semaine']","['investir', '100', 'euro', 'gagnez', '1000', 'euro', 'semaine']"
spam,Téléchargez cette application et obtenez une récompense instantanée !,téléchargez cette application et obtenez une récompense instantanée ,"['téléchargez', 'cette', 'application', 'et', 'obtenez', 'une', 'récompense', 'instantanée']","['téléchargez', 'cette', 'application', 'obtenez', 'récompense', 'instantanée']","['télécharger', 'ce', 'application', 'obtenir', 'récompense', 'instantané']"
ham,"Bonjour, je suis occupé en ce moment. Je te rappelle plus tard.",bonjour je suis occupé en ce moment je te rappelle plus tard,"['bonjour', 'je', 'suis', 'occupé', 'en', 'ce', 'moment', 'je', 'te', 'rappelle', 'plus', 'tard']","['bonjour', 'occupé', 'moment', 'rappelle', 'plus', 'tard']","['bonjour', 'occuper', 'moment', 'rappell', 'plus', 'tard']"
spam,"Offre spéciale : 70% de réduction sur tous nos produits, cliquez ici : www.promo-fake.com",offre spéciale  70 de réduction sur tous nos produits cliquez ici  wwwpromofakecom,"['offre', 'spéciale', '70', 'de', 'réduction', 'sur', 'tous', 'nos', 'produits', 'cliquez', 'ici', 'wwwpromofakecom']","['offre', 'spéciale', '70', 'réduction', 'tous', 'produits', 'cliquez', 'ici', 'wwwpromofakecom']","['offrir', 'spécial', '70', 'réduction', 'tout', 'produit', 'cliquer', 'ici', 'wwwpromofakecom']"
ham,J’ai une super nouvelle à t’annoncer !,j’ai une super nouvelle à t’annoncer ,"['j', '’', 'ai', 'une', 'super', 'nouvelle', 'à', 't', '’', 'annoncer']","['’', 'super', 'nouvelle', '’', 'annoncer']","['’', 'super', 'nouveau', '’', 'annoncer']"
spam,Gagnez un iPhone gratuit ! Cliquez ici pour participer : www.fakelink1.com,gagnez un iphone gratuit  cliquez ici pour participer  wwwfakelink1com,"['gagnez', 'un', 'iphone', 'gratuit', 'cliquez', 'ici', 'pour', 'participer', 'wwwfakelink1com']","['gagnez', 'iphone', 'gratuit', 'cliquez', 'ici', 'participer', 'wwwfakelink1com']","['gagnez', 'iphon', 'gratuit', 'cliquer', 'ici', 'participer', 'wwwfakelink1com']"
ham,J’ai une super nouvelle à t’annoncer !,j’ai une super nouvelle à t’annoncer ,"['j', '’', 'ai', 'une', 'super', 'nouvelle', 'à', 't', '’', 'annoncer']","['’', 'super', 'nouvelle', '’', 'annoncer']","['’', 'super', 'nouveau', '’', 'annoncer']"
ham,"Ne t’inquiète pas, tout va bien se passer.",ne t’inquiète pas tout va bien se passer,"['ne', 't', '’', 'inquiète', 'pas', 'tout', 'va', 'bien', 'se', 'passer']","['’', 'inquiète', 'tout', 'va', 'bien', 'passer']","['’', 'inquiet', 'tout', 'aller', 'bien', 'passer']"
spam,Protégez vos informations bancaires dès maintenant.,protégez vos informations bancaires dès maintenant,"['protégez', 'vos', 'informations', 'bancaires', 'dès', 'maintenant']","['protégez', 'informations', 'bancaires', 'dès', 'maintenant']","['protéger', 'information', 'bancaire', 'dès', 'maintenant']"
ham,"Je suis en route, j’arrive dans 10 min.",je suis en route j’arrive dans 10 min,"['je', 'suis', 'en', 'route', 'j', '’', 'arrive', 'dans', '10', 'min']","['route', '’', 'arrive', '10', 'min']","['rout', '’', 'arriver', '10', 'min']"
spam,"Achetez 1 produit, obtenez-en 3 gratuitement !",achetez 1 produit obtenezen 3 gratuitement ,"['achetez', '1', 'produit', 'obtenezen', '3', 'gratuitement']","['achetez', '1', 'produit', 'obtenezen', '3', 'gratuitement']","['acheter', '1', 'produit', 'obtenezen', '3', 'gratuitement']"
ham,"Merci pour ton aide, c’était top !",merci pour ton aide c’était top ,"['merci', 'pour', 'ton', 'aide', 'c', '’', 'était', 'top']","['merci', 'aide', '’', 'top']","['merci', 'aide', '’', 'top']"
spam,"Attention : Votre compte Facebook a été piraté, réinitialisez votre mot de passe ici.",attention  votre compte facebook a été piraté réinitialisez votre mot de passe ici,"['attention', 'votre', 'compte', 'facebook', 'a', 'été', 'piraté', 'réinitialisez', 'votre', 'mot', 'de', 'passe', 'ici']","['attention', 'compte', 'facebook', 'piraté', 'réinitialisez', 'mot', 'passe', 'ici']","['attention', 'compte', 'facebook', 'pirater', 'réinitialisez', 'mot', 'passer', 'ici']"
ham,On se retrouve devant le cinéma à 20h ?,on se retrouve devant le cinéma à 20h ,"['on', 'se', 'retrouve', 'devant', 'le', 'cinéma', 'à', '20h']","['retrouve', 'devant', 'cinéma', '20h']","['retrouve', 'devant', 'cinéma', '20h']"
ham,"On se voit bientôt, hâte de te retrouver !",on se voit bientôt hâte de te retrouver ,"['on', 'se', 'voit', 'bientôt', 'hâte', 'de', 'te', 'retrouver']","['voit', 'bientôt', 'hâte', 'retrouver']","['voir', 'bientôt', 'hâter', 'retrouver']"
