label,text,text_np,text_tokens,text_nostop,text_lem,length,punc%,cap%
spam,"Profitez d’une offre exclusive, mais dépêchez-vous, stock limité !",profitez d’une offre exclusive mais dépêchezvous stock limité ,"['profitez', 'd', '’', 'une', 'offre', 'exclusive', 'mais', 'dépêchezvous', 'stock', 'limité']","['profitez', '’', 'offre', 'exclusive', 'dépêchezvous', 'stock', 'limité']","['profiter', '’', 'offrir', 'exclusif', 'dépêchezvou', 'stock', 'limité']",0.569620253164557,0.575,0.017937219730941707
ham,J’ai trouvé une super recette à tester.,j’ai trouvé une super recette à tester,"['j', '’', 'ai', 'trouvé', 'une', 'super', 'recette', 'à', 'tester']","['’', 'trouvé', 'super', 'recette', 'tester']","['’', 'trouver', 'super', 'recette', 'tester']",0.25316455696202533,0.25,0.07623318385650224
spam,"Nous avons un super investissement pour vous, contactez-nous maintenant.",nous avons un super investissement pour vous contacteznous maintenant,"['nous', 'avons', 'un', 'super', 'investissement', 'pour', 'vous', 'contacteznous', 'maintenant']","['super', 'investissement', 'contacteznous', 'maintenant']","['super', 'investissement', 'contacteznous', 'maintenant']",0.6455696202531646,0.39166666666666666,0.013452914798206282
ham,Je suis super content pour toi !,je suis super content pour toi ,"['je', 'suis', 'super', 'content', 'pour', 'toi']","['super', 'content']","['super', 'content']",0.16455696202531644,0.31666666666666665,0.11210762331838567
ham,"Je suis au travail, je te rappelle plus tard.",je suis au travail je te rappelle plus tard,"['je', 'suis', 'au', 'travail', 'je', 'te', 'rappelle', 'plus', 'tard']","['travail', 'rappelle', 'plus', 'tard']","['travail', 'rappell', 'plus', 'tard']",0.3037974683544304,0.45,0.06278026905829598
ham,"Ne t’inquiète pas, tout va bien se passer.",ne t’inquiète pas tout va bien se passer,"['ne', 't', '’', 'inquiète', 'pas', 'tout', 'va', 'bien', 'se', 'passer']","['’', 'inquiète', 'tout', 'va', 'bien', 'passer']","['’', 'inquiet', 'tout', 'aller', 'bien', 'passer']",0.27848101265822783,0.475,0.07174887892376686
spam,Essayez notre programme minceur GRATUITEMENT pendant 30 jours !,essayez notre programme minceur gratuitement pendant 30 jours ,"['essayez', 'notre', 'programme', 'minceur', 'gratuitement', 'pendant', '30', 'jours']","['essayez', 'programme', 'minceur', 'gratuitement', 'pendant', '30', 'jours']","['essayer', 'programme', 'minceur', 'gratuitement', 'pendant', '30', 'jour']",0.5316455696202531,0.14999999999999997,0.9999999999999999
spam,Offre exclusive ! Obtenez un crédit de 5000 € sans frais. Cliquez ici : www.fakelink3.com,offre exclusive  obtenez un crédit de 5000 € sans frais cliquez ici  wwwfakelink3com,"['offre', 'exclusive', 'obtenez', 'un', 'crédit', 'de', '5000', '€', 'sans', 'frais', 'cliquez', 'ici', 'wwwfakelink3com']","['offre', 'exclusive', 'obtenez', 'crédit', '5000', '€', 'sans', 'frais', 'cliquez', 'ici', 'wwwfakelink3com']","['offrir', 'exclusif', 'obtenir', 'crédit', '5000', 'euro', 'sans', 'frais', 'cliquer', 'ici', 'wwwfakelink3com']",0.7848101265822784,0.5583333333333333,0.12107623318385652
ham,On mange ensemble demain midi ?,on mange ensemble demain midi ,"['on', 'mange', 'ensemble', 'demain', 'midi']","['mange', 'ensemble', 'demain', 'midi']","['mange', 'ensembl', 'demain', 'midi']",0.16455696202531644,0.31666666666666665,0.11210762331838567
spam,Offre spéciale ! Obtenez 50% de réduction sur votre prochain achat. Cliquez ici : www.fakelink2.com,offre spéciale  obtenez 50 de réduction sur votre prochain achat cliquez ici  wwwfakelink2com,"['offre', 'spéciale', 'obtenez', '50', 'de', 'réduction', 'sur', 'votre', 'prochain', 'achat', 'cliquez', 'ici', 'wwwfakelink2com']","['offre', 'spéciale', 'obtenez', '50', 'réduction', 'prochain', 'achat', 'cliquez', 'ici', 'wwwfakelink2com']","['offrir', 'spécial', 'obtenir', '50', 'réduction', 'prochain', 'achat', 'cliquer', 'ici', 'wwwfakelink2com']",0.9113924050632911,0.5916666666666666,0.09865470852017941
spam,Vous avez été sélectionné pour un héritage de 20000 €. Contactez-nous immédiatement !,vous avez été sélectionné pour un héritage de 20000 € contacteznous immédiatement ,"['vous', 'avez', 'été', 'sélectionné', 'pour', 'un', 'héritage', 'de', '20000', '€', 'contacteznous', 'immédiatement']","['sélectionné', 'héritage', '20000', '€', 'contacteznous', 'immédiatement']","['sélectionner', 'héritage', '20000', 'euro', 'contacteznous', 'immédiatement']",0.759493670886076,0.3416666666666667,0.06278026905829598
spam,"Crédit rapide sans enquête, obtenez 5000€ en moins de 24h.",crédit rapide sans enquête obtenez 5000€ en moins de 24h,"['crédit', 'rapide', 'sans', 'enquête', 'obtenez', '5000€', 'en', 'moins', 'de', '24h']","['crédit', 'rapide', 'sans', 'enquête', 'obtenez', '5000€', 'moins', '24h']","['crédit', 'rapide', 'sans', 'enquête', 'obtenir', '5000', 'euro', 'moins', '24h']",0.45569620253164556,0.3416666666666667,0.03139013452914798
spam,Votre profil LinkedIn a été sélectionné pour une opportunité unique.,votre profil linkedin a été sélectionné pour une opportunité unique,"['votre', 'profil', 'linkedin', 'a', 'été', 'sélectionné', 'pour', 'une', 'opportunité', 'unique']","['profil', 'linkedin', 'sélectionné', 'opportunité', 'unique']","['profil', 'linkedin', 'sélectionner', 'opportunité', 'unique']",0.5822784810126582,0.14166666666666666,0.17040358744394618
spam,"Votre facture téléphonique est en attente de paiement, régularisez ici.",votre facture téléphonique est en attente de paiement régularisez ici,"['votre', 'facture', 'téléphonique', 'est', 'en', 'attente', 'de', 'paiement', 'régularisez', 'ici']","['facture', 'téléphonique', 'attente', 'paiement', 'régularisez', 'ici']","['factur', 'téléphonique', 'attente', 'paiement', 'régulariser', 'ici']",0.620253164556962,0.26666666666666666,0.013452914798206282
spam,Votre profil LinkedIn a été sélectionné pour une opportunité unique.,votre profil linkedin a été sélectionné pour une opportunité unique,"['votre', 'profil', 'linkedin', 'a', 'été', 'sélectionné', 'pour', 'une', 'opportunité', 'unique']","['profil', 'linkedin', 'sélectionné', 'opportunité', 'unique']","['profil', 'linkedin', 'sélectionner', 'opportunité', 'unique']",0.5822784810126582,0.14166666666666666,0.17040358744394618
spam,"Crédit rapide sans enquête, obtenez 5000€ en moins de 24h.",crédit rapide sans enquête obtenez 5000€ en moins de 24h,"['crédit', 'rapide', 'sans', 'enquête', 'obtenez', '5000€', 'en', 'moins', 'de', '24h']","['crédit', 'rapide', 'sans', 'enquête', 'obtenez', '5000€', 'moins', '24h']","['crédit', 'rapide', 'sans', 'enquête', 'obtenir', '5000', 'euro', 'moins', '24h']",0.45569620253164556,0.3416666666666667,0.03139013452914798
spam,"Vous avez un message vocal non lu, écoutez-le ici.",vous avez un message vocal non lu écoutezle ici,"['vous', 'avez', 'un', 'message', 'vocal', 'non', 'lu', 'écoutezle', 'ici']","['message', 'vocal', 'non', 'lu', 'écoutezle', 'ici']","['message', 'vocal', 'non', 'lire', 'écoutezle', 'ici']",0.36708860759493667,0.5916666666666666,0.04932735426008968
ham,Tu as vu le match d’hier ?,tu as vu le match d’hier ,"['tu', 'as', 'vu', 'le', 'match', 'd', '’', 'hier']","['vu', 'match', '’', 'hier']","['voir', 'match', '’', 'hier']",0.08860759493670889,0.41666666666666663,0.1659192825112108
ham,Peux-tu me donner l’adresse exacte ?,peuxtu me donner l’adresse exacte ,"['peuxtu', 'me', 'donner', 'l', '’', 'adresse', 'exacte']","['peuxtu', 'donner', '’', 'adresse', 'exacte']","['peuxtu', 'donner', '’', 'adresse', 'exact']",0.22784810126582278,0.5416666666666666,0.08520179372197312
ham,On mange ensemble demain midi ?,on mange ensemble demain midi ,"['on', 'mange', 'ensemble', 'demain', 'midi']","['mange', 'ensemble', 'demain', 'midi']","['mange', 'ensembl', 'demain', 'midi']",0.16455696202531644,0.31666666666666665,0.11210762331838567
ham,Merci encore pour hier soir !,merci encore pour hier soir ,"['merci', 'encore', 'pour', 'hier', 'soir']","['merci', 'encore', 'hier', 'soir']","['merci', 'encore', 'hier', 'soir']",0.13924050632911394,0.35,0.13004484304932737
spam,Ne ratez pas cette opportunité unique de gagner gros !,ne ratez pas cette opportunité unique de gagner gros ,"['ne', 'ratez', 'pas', 'cette', 'opportunité', 'unique', 'de', 'gagner', 'gros']","['ratez', 'cette', 'opportunité', 'unique', 'gagner', 'gros']","['rater', 'ce', 'opportunité', 'unique', 'gagner', 'gros']",0.40506329113924056,0.1833333333333333,0.04035874439461882
ham,"Il fait beau aujourd’hui, on sort ?",il fait beau aujourd’hui on sort ,"['il', 'fait', 'beau', 'aujourd', '’', 'hui', 'on', 'sort']","['fait', 'beau', 'aujourd', '’', 'hui', 'sort']","['faire', 'beau', 'aujourd', '’', 'hui', 'sort']",0.20253164556962028,0.575,0.09417040358744397
spam,Gagnez un voyage gratuit ! Cliquez ici pour participer : www.fakelink3.com,gagnez un voyage gratuit  cliquez ici pour participer  wwwfakelink3com,"['gagnez', 'un', 'voyage', 'gratuit', 'cliquez', 'ici', 'pour', 'participer', 'wwwfakelink3com']","['gagnez', 'voyage', 'gratuit', 'cliquez', 'ici', 'participer', 'wwwfakelink3com']","['gagnez', 'voyage', 'gratuit', 'cliquer', 'ici', 'participer', 'wwwfakelink3com']",0.6455696202531646,0.5166666666666666,0.08071748878923768
spam,"Votre facture téléphonique est en attente de paiement, régularisez ici.",votre facture téléphonique est en attente de paiement régularisez ici,"['votre', 'facture', 'téléphonique', 'est', 'en', 'attente', 'de', 'paiement', 'régularisez', 'ici']","['facture', 'téléphonique', 'attente', 'paiement', 'régularisez', 'ici']","['factur', 'téléphonique', 'attente', 'paiement', 'régulariser', 'ici']",0.620253164556962,0.26666666666666666,0.013452914798206282
spam,"Nous avons détecté une activité suspecte sur votre compte, vérifiez ici.",nous avons détecté une activité suspecte sur votre compte vérifiez ici,"['nous', 'avons', 'détecté', 'une', 'activité', 'suspecte', 'sur', 'votre', 'compte', 'vérifiez', 'ici']","['détecté', 'activité', 'suspecte', 'compte', 'vérifiez', 'ici']","['détecter', 'activité', 'suspect', 'compte', 'vérifier', 'ici']",0.620253164556962,0.26666666666666666,0.013452914798206282
ham,Repose-toi bien et prends soin de toi !,reposetoi bien et prends soin de toi ,"['reposetoi', 'bien', 'et', 'prends', 'soin', 'de', 'toi']","['reposetoi', 'bien', 'prends', 'soin']","['reposetoi', 'bien', 'prend', 'soin']",0.24050632911392406,0.5166666666666666,0.08071748878923768
spam,"Félicitations ! Vous avez gagné un iPhone 15, cliquez ici pour le réclamer : www.fake-link.com",félicitations  vous avez gagné un iphone 15 cliquez ici pour le réclamer  wwwfakelinkcom,"['félicitations', 'vous', 'avez', 'gagné', 'un', 'iphone', '15', 'cliquez', 'ici', 'pour', 'le', 'réclamer', 'wwwfakelinkcom']","['félicitations', 'gagné', 'iphone', '15', 'cliquez', 'ici', 'réclamer', 'wwwfakelinkcom']","['félicitation', 'gagner', 'iphone', '15', 'cliquer', 'ici', 'réclamer', 'wwwfakelinkcom']",0.8481012658227849,0.625,0.10762331838565023
spam,"URGENT : Votre carte SIM sera désactivée sous 24h, suivez ce lien : www.operateur-fake.com",urgent  votre carte sim sera désactivée sous 24h suivez ce lien  wwwoperateurfakecom,"['urgent', 'votre', 'carte', 'sim', 'sera', 'désactivée', 'sous', '24h', 'suivez', 'ce', 'lien', 'wwwoperateurfakecom']","['urgent', 'carte', 'sim', 'désactivée', 'sous', '24h', 'suivez', 'lien', 'wwwoperateurfakecom']","['urgent', 'carte', 'sim', 'désactiver', 'sou', '24h', 'suivez', 'lien', 'wwwoperateurfakecom']",0.810126582278481,0.6499999999999999,0.5246636771300448
ham,"Je suis en vacances, c’est top ici !",je suis en vacances c’est top ici ,"['je', 'suis', 'en', 'vacances', 'c', '’', 'est', 'top', 'ici']","['vacances', '’', 'top', 'ici']","['vacance', '’', 'top', 'ici']",0.20253164556962028,0.575,0.09417040358744397
ham,On peut se voir ce week-end ?,on peut se voir ce weekend ,"['on', 'peut', 'se', 'voir', 'ce', 'weekend']","['peut', 'voir', 'weekend']","['pouvoir', 'voir', 'weekend']",0.12658227848101267,0.7249999999999999,0.13452914798206278
ham,"Salut, tu viens toujours ce soir ?",salut tu viens toujours ce soir ,"['salut', 'tu', 'viens', 'toujours', 'ce', 'soir']","['salut', 'viens', 'toujours', 'soir']","['salut', 'vien', 'toujours', 'soir']",0.189873417721519,0.5916666666666666,0.10313901345291479
spam,"Un virement de 1000€ a été effectué sur votre compte, cliquez ici pour le recevoir.",un virement de 1000€ a été effectué sur votre compte cliquez ici pour le recevoir,"['un', 'virement', 'de', '1000€', 'a', 'été', 'effectué', 'sur', 'votre', 'compte', 'cliquez', 'ici', 'pour', 'le', 'recevoir']","['virement', '1000€', 'effectué', 'compte', 'cliquez', 'ici', 'recevoir']","['virement', '1000', 'euro', 'effectuer', 'compte', 'cliquer', 'ici', 'recevoir']",0.7088607594936709,0.2416666666666667,0.004484304932735432
spam,Gagnez des récompenses en répondant à ce court questionnaire !,gagnez des récompenses en répondant à ce court questionnaire ,"['gagnez', 'des', 'récompenses', 'en', 'répondant', 'à', 'ce', 'court', 'questionnaire']","['gagnez', 'récompenses', 'répondant', 'court', 'questionnaire']","['gagnez', 'récompense', 'répondre', 'court', 'questionnair']",0.5063291139240507,0.15833333333333333,0.026905829596412557
ham,"Ne t’inquiète pas, tout va bien se passer.",ne t’inquiète pas tout va bien se passer,"['ne', 't', '’', 'inquiète', 'pas', 'tout', 'va', 'bien', 'se', 'passer']","['’', 'inquiète', 'tout', 'va', 'bien', 'passer']","['’', 'inquiet', 'tout', 'aller', 'bien', 'passer']",0.27848101265822783,0.475,0.07174887892376686
spam,Ne ratez pas cette opportunité unique de gagner gros !,ne ratez pas cette opportunité unique de gagner gros ,"['ne', 'ratez', 'pas', 'cette', 'opportunité', 'unique', 'de', 'gagner', 'gros']","['ratez', 'cette', 'opportunité', 'unique', 'gagner', 'gros']","['rater', 'ce', 'opportunité', 'unique', 'gagner', 'gros']",0.40506329113924056,0.1833333333333333,0.04035874439461882
ham,On mange ensemble demain midi ?,on mange ensemble demain midi ,"['on', 'mange', 'ensemble', 'demain', 'midi']","['mange', 'ensemble', 'demain', 'midi']","['mange', 'ensembl', 'demain', 'midi']",0.16455696202531644,0.31666666666666665,0.11210762331838567
ham,"Je suis en route, j’arrive dans 10 min.",je suis en route j’arrive dans 10 min,"['je', 'suis', 'en', 'route', 'j', '’', 'arrive', 'dans', '10', 'min']","['route', '’', 'arrive', '10', 'min']","['rout', '’', 'arriver', '10', 'min']",0.24050632911392406,0.5166666666666666,0.08071748878923768
spam,"Nous avons un super investissement pour vous, contactez-nous maintenant.",nous avons un super investissement pour vous contacteznous maintenant,"['nous', 'avons', 'un', 'super', 'investissement', 'pour', 'vous', 'contacteznous', 'maintenant']","['super', 'investissement', 'contacteznous', 'maintenant']","['super', 'investissement', 'contacteznous', 'maintenant']",0.6455696202531646,0.39166666666666666,0.013452914798206282
spam,Mettez à jour vos informations pour éviter la suppression de votre compte.,mettez à jour vos informations pour éviter la suppression de votre compte,"['mettez', 'à', 'jour', 'vos', 'informations', 'pour', 'éviter', 'la', 'suppression', 'de', 'votre', 'compte']","['mettez', 'jour', 'informations', 'éviter', 'suppression', 'compte']","['mettre', 'jour', 'information', 'éviter', 'suppression', 'compte']",0.6329113924050633,0.13333333333333333,0.013452914798206282
ham,Tu peux me rappeler quand tu es dispo ?,tu peux me rappeler quand tu es dispo ,"['tu', 'peux', 'me', 'rappeler', 'quand', 'tu', 'es', 'dispo']","['peux', 'rappeler', 'quand', 'dispo']","['peu', 'rappeler', 'quand', 'dispo']",0.22784810126582278,0.26666666666666666,0.08520179372197312
ham,Je passe te voir cet après-midi.,je passe te voir cet aprèsmidi,"['je', 'passe', 'te', 'voir', 'cet', 'aprèsmidi']","['passe', 'voir', 'cet', 'aprèsmidi']","['passer', 'voir', 'ce', 'aprèsmidi']",0.17721518987341772,0.6166666666666666,0.10762331838565023
ham,Je t’attends devant la gare.,je t’attends devant la gare,"['je', 't', '’', 'attends', 'devant', 'la', 'gare']","['’', 'attends', 'devant', 'gare']","['’', 'attend', 'devant', 'gare']",0.13924050632911394,0.35,0.13004484304932737
ham,Tu peux me rappeler quand tu es dispo ?,tu peux me rappeler quand tu es dispo ,"['tu', 'peux', 'me', 'rappeler', 'quand', 'tu', 'es', 'dispo']","['peux', 'rappeler', 'quand', 'dispo']","['peu', 'rappeler', 'quand', 'dispo']",0.22784810126582278,0.26666666666666666,0.08520179372197312
