label,text,text_np,text_tokens,text_nostop,text_lem
spam,تحذير: تم اختراق حسابك على Facebook، أعد تعيين كلمة المرور هنا.,تحذير تم اختراق حسابك على facebook، أعد تعيين كلمة المرور هنا,"['تحذير', 'تم', 'اختراق', 'حسابك', 'على', 'facebook،', 'أعد', 'تعيين', 'كلمة', 'المرور', 'هنا']","['تحذير', 'تم', 'اختراق', 'حسابك', 'facebook،', 'أعد', 'تعيين', 'كلمة', 'المرور']",تَحذِير تَمّ اِختِرَاق حَسَّابَك أَacُeوَoُoِّ ، أَعَدّ تَعيِين كَلِمَة مُرُور
spam,اشترك في سحبنا لفرصة الفوز بسيارة جديدة!,اشترك في سحبنا لفرصة الفوز بسيارة جديدة,"['اشترك', 'في', 'سحبنا', 'لفرصة', 'الفوز', 'بسيارة', 'جديدة']","['اشترك', 'سحبنا', 'لفرصة', 'الفوز', 'بسيارة', 'جديدة']",اِشتِركِيّ سحبنا لِ فُرصَة فَوز بِ سَيَّارَة جَدِيد
spam,اكسب المال من المنزل ببضع نقرات فقط!,اكسب المال من المنزل ببضع نقرات فقط,"['اكسب', 'المال', 'من', 'المنزل', 'ببضع', 'نقرات', 'فقط']","['اكسب', 'المال', 'المنزل', 'ببضع', 'نقرات', 'فقط']",اكسب مَال مَنزِل بِ بِضع نَقرَة فَقَط
spam,عرض خاص: خصم 70% على جميع منتجاتنا، انقر هنا: www.promo-fake.com,عرض خاص خصم 70 على جميع منتجاتنا، انقر هنا wwwpromofakecom,"['عرض', 'خاص', 'خصم', '70', 'على', 'جميع', 'منتجاتنا،', 'انقر', 'هنا', 'wwwpromofakecom']","['عرض', 'خاص', 'خصم', '70', 'منتجاتنا،', 'انقر', 'wwwpromofakecom']",عَرض خَاصّ خَصَم 70 مُنتَج هُوَ ، أَنقَر wwwp r o mofak eco m
spam,اشترِ منتجًا واحدًا واحصل على 3 مجانًا!,اشترِ منتجًا واحدًا واحصل على 3 مجانًا,"['اشترِ', 'منتجًا', 'واحدًا', 'واحصل', 'على', '3', 'مجانًا']","['اشترِ', 'منتجًا', 'واحدًا', 'واحصل', '3', 'مجانًا']",اِشتَرَى مُنتَج وَاحِد وَ حَصَل 3 مَجَّان
spam,تم اختراق حساب PayPal الخاص بك، قم بإعادة تعيين كلمة المرور هنا.,تم اختراق حساب paypal الخاص بك، قم بإعادة تعيين كلمة المرور هنا,"['تم', 'اختراق', 'حساب', 'paypal', 'الخاص', 'بك،', 'قم', 'بإعادة', 'تعيين', 'كلمة', 'المرور', 'هنا']","['تم', 'اختراق', 'حساب', 'paypal', 'الخاص', 'بك،', 'قم', 'بإعادة', 'تعيين', 'كلمة', 'المرور']",تَمّ اِختِرَاق حِسَاب paypal خَاصّ بِ هُوَ ، قَام بِ إِعَادَة تَعيِين كَلِمَة مُرُور
ham,مرحبًا، سأرسل لك المستند عبر البريد الإلكتروني. شكرًا!,مرحبًا، سأرسل لك المستند عبر البريد الإلكتروني شكرًا,"['مرحبًا،', 'سأرسل', 'لك', 'المستند', 'عبر', 'البريد', 'الإلكتروني', 'شكرًا']","['مرحبًا،', 'سأرسل', 'المستند', 'عبر', 'البريد', 'الإلكتروني', 'شكرًا']",مُرَحَّب ، سَ أَرسَل مُستَنَد عَبرَ بَرِيد إِلِكترُونِيّ شُكر
ham,أنا في طريقي، سأصل خلال 10 دقائق.,أنا في طريقي، سأصل خلال 10 دقائق,"['أنا', 'في', 'طريقي،', 'سأصل', 'خلال', '10', 'دقائق']","['طريقي،', 'سأصل', 'خلال', '10', 'دقائق']",طَرِيقِيّ ، سَ أَصل خِلَالَ 10 دَقِيقَة
spam,تهانينا! أنت مؤهل للحصول على قرض بقيمة 20000 دولار. اتصل بنا الآن!,تهانينا أنت مؤهل للحصول على قرض بقيمة 20000 دولار اتصل بنا الآن,"['تهانينا', 'أنت', 'مؤهل', 'للحصول', 'على', 'قرض', 'بقيمة', '20000', 'دولار', 'اتصل', 'بنا', 'الآن']","['تهانينا', 'مؤهل', 'للحصول', 'قرض', 'بقيمة', '20000', 'اتصل']",تَهنِين مُؤَهَّل لِ حُصُول قَرض بِ قِيمَة 20000 اِتَّصَل
spam,لا تفوت فرصتك لتصبح ثريًا الآن.,لا تفوت فرصتك لتصبح ثريًا الآن,"['لا', 'تفوت', 'فرصتك', 'لتصبح', 'ثريًا', 'الآن']","['تفوت', 'فرصتك', 'لتصبح', 'ثريًا']",فَات فُرصَة هُوَ لِ أَصبَح ثِرِّيّ
ham,لقد وصلت للتو، أين أنت؟,لقد وصلت للتو، أين أنت,"['لقد', 'وصلت', 'للتو،', 'أين', 'أنت']","['لقد', 'وصلت', 'للتو،']",لقد وَصَل لِ التو ،
spam,وظيفة جديدة من المنزل، اربح حتى 3000 يورو شهريًا!,وظيفة جديدة من المنزل، اربح حتى 3000 يورو شهريًا,"['وظيفة', 'جديدة', 'من', 'المنزل،', 'اربح', 'حتى', '3000', 'يورو', 'شهريًا']","['وظيفة', 'جديدة', 'المنزل،', 'اربح', '3000', 'شهريًا']",وَ ظَيفَة جَدِيد مَنزِل ، أُربُح 3000 شَهرِيّ
ham,سأصل إلى منزلك خلال 5 دقائق.,سأصل إلى منزلك خلال 5 دقائق,"['سأصل', 'إلى', 'منزلك', 'خلال', '5', 'دقائق']","['سأصل', 'منزلك', 'خلال', '5', 'دقائق']",سَ أَصل منزلك خِلَالَ 5 دَقِيقَة
ham,هل يمكنك معاودة الاتصال عندما تكون متفرغًا؟,هل يمكنك معاودة الاتصال عندما تكون متفرغًا,"['هل', 'يمكنك', 'معاودة', 'الاتصال', 'عندما', 'تكون', 'متفرغًا']","['يمكنك', 'معاودة', 'الاتصال', 'عندما', 'تكون', 'متفرغًا']",أَمكَن هُوَ مُعَاوَدَة اِتِّصَال عِندَمَا كَان مُتَفَرِّغ
spam,انقر هنا لاكتشاف طريقة مذهلة لفقدان الوزن في 3 أيام.,انقر هنا لاكتشاف طريقة مذهلة لفقدان الوزن في 3 أيام,"['انقر', 'هنا', 'لاكتشاف', 'طريقة', 'مذهلة', 'لفقدان', 'الوزن', 'في', '3', 'أيام']","['انقر', 'لاكتشاف', 'طريقة', 'مذهلة', 'لفقدان', 'الوزن', '3', 'أيام']",أَنقَر لِ اِكتِشَاف طَرِيقَة مُذَهَّل لِ فِقدَان وَزن 3 يَوم
ham,هل ستأتي إلى التمرين هذا المساء؟,هل ستأتي إلى التمرين هذا المساء,"['هل', 'ستأتي', 'إلى', 'التمرين', 'هذا', 'المساء']","['ستأتي', 'التمرين', 'المساء']",سَ أَتَى تَمرِين مَسَاء
ham,مرحبًا! هل انتهيت من عملك؟ هل نلتقي في الحديقة؟,مرحبًا هل انتهيت من عملك هل نلتقي في الحديقة,"['مرحبًا', 'هل', 'انتهيت', 'من', 'عملك', 'هل', 'نلتقي', 'في', 'الحديقة']","['مرحبًا', 'انتهيت', 'عملك', 'نلتقي', 'الحديقة']",مَرحَبًا اِنتَهَى عملك نلتقي حَدِيقَة
ham,أتمنى أن تكون بخير، لم نلتقِ منذ فترة!,أتمنى أن تكون بخير، لم نلتقِ منذ فترة,"['أتمنى', 'أن', 'تكون', 'بخير،', 'لم', 'نلتقِ', 'منذ', 'فترة']","['أتمنى', 'تكون', 'بخير،', 'نلتقِ', 'فترة']",تَمَنَّى كَان بِ خَير ، اِلتَقَِ فَترَة
spam,تهانينا! أنت مؤهل للحصول على قرض بقيمة 50000 دولار. اتصل بنا الآن!,تهانينا أنت مؤهل للحصول على قرض بقيمة 50000 دولار اتصل بنا الآن,"['تهانينا', 'أنت', 'مؤهل', 'للحصول', 'على', 'قرض', 'بقيمة', '50000', 'دولار', 'اتصل', 'بنا', 'الآن']","['تهانينا', 'مؤهل', 'للحصول', 'قرض', 'بقيمة', '50000', 'اتصل']",تَهنِين مُؤَهَّل لِ حُصُول قَرض بِ قِيمَة 50000 اِتَّصَل
ham,هل نتناول الغداء معًا غدًا؟,هل نتناول الغداء معًا غدًا,"['هل', 'نتناول', 'الغداء', 'معًا', 'غدًا']","['نتناول', 'الغداء', 'معًا', 'غدًا']",تَنَاوَل اَلَّذِي غِدَاء مَعًً غَد
spam,تم حظر حسابك البنكي، تحقق من هويتك هنا: www.faux-site.com,تم حظر حسابك البنكي، تحقق من هويتك هنا wwwfauxsitecom,"['تم', 'حظر', 'حسابك', 'البنكي،', 'تحقق', 'من', 'هويتك', 'هنا', 'wwwfauxsitecom']","['تم', 'حظر', 'حسابك', 'البنكي،', 'تحقق', 'هويتك', 'wwwfauxsitecom']",تَمّ حَظر حَسَّابَك البنكي ، حَقَّق هُوِيَّة هُوَ wwwfauxsit eco m
spam,هل تحتاج إلى المال بسرعة؟ احصل على 1000 يورو اليوم!,هل تحتاج إلى المال بسرعة احصل على 1000 يورو اليوم,"['هل', 'تحتاج', 'إلى', 'المال', 'بسرعة', 'احصل', 'على', '1000', 'يورو', 'اليوم']","['تحتاج', 'المال', 'بسرعة', 'احصل', '1000', 'اليوم']",اِحتَاج مَال بِ سُرعَة حَصل 1000 يَوم
spam,احصل على قرض فوري بدون مستندات!,احصل على قرض فوري بدون مستندات,"['احصل', 'على', 'قرض', 'فوري', 'بدون', 'مستندات']","['احصل', 'قرض', 'فوري', 'بدون', 'مستندات']",حَصل قَرض فَورِيّ بدون مُستَنَد
spam,تم اختيارك لتجربة منتج مجاني، سجل الآن!,تم اختيارك لتجربة منتج مجاني، سجل الآن,"['تم', 'اختيارك', 'لتجربة', 'منتج', 'مجاني،', 'سجل', 'الآن']","['تم', 'اختيارك', 'لتجربة', 'منتج', 'مجاني،', 'سجل']",تَمّ اِختِيَارك لِ تَجرِبَة مُنتَج مَجَّانِيّ ، سَجَّل
ham,كيف كان يومك؟,كيف كان يومك,"['كيف', 'كان', 'يومك']",['يومك'],يُومَك
ham,مرحبًا، هل لديك أخبار عن ليلى؟,مرحبًا، هل لديك أخبار عن ليلى,"['مرحبًا،', 'هل', 'لديك', 'أخبار', 'عن', 'ليلى']","['مرحبًا،', 'لديك', 'أخبار', 'ليلى']",مُرَحَّب ، لَدَى هُوَ خَبَر ليلى
ham,هل يمكنك معاودة الاتصال عندما تكون متفرغًا؟,هل يمكنك معاودة الاتصال عندما تكون متفرغًا,"['هل', 'يمكنك', 'معاودة', 'الاتصال', 'عندما', 'تكون', 'متفرغًا']","['يمكنك', 'معاودة', 'الاتصال', 'عندما', 'تكون', 'متفرغًا']",أَمكَن هُوَ مُعَاوَدَة اِتِّصَال عِندَمَا كَان مُتَفَرِّغ
spam,انتهت صلاحية اشتراكك في Netflix، قم بتحديث معلوماتك هنا: www.fake-netflix.com,انتهت صلاحية اشتراكك في netflix، قم بتحديث معلوماتك هنا wwwfakenetflixcom,"['انتهت', 'صلاحية', 'اشتراكك', 'في', 'netflix،', 'قم', 'بتحديث', 'معلوماتك', 'هنا', 'wwwfakenetflixcom']","['انتهت', 'صلاحية', 'اشتراكك', 'netflix،', 'قم', 'بتحديث', 'معلوماتك', 'wwwfakenetflixcom']",اِنتَهَى صَلَاحِيَّة اِشتِرَاك netflix ، قَام بِ تَحدِيث مَعلُومَة هُوَ wwwfake n etflixco m
ham,لا تنسَ اجتماعنا غدًا في الساعة 9 صباحًا.,لا تنسَ اجتماعنا غدًا في الساعة 9 صباحًا,"['لا', 'تنسَ', 'اجتماعنا', 'غدًا', 'في', 'الساعة', '9', 'صباحًا']","['تنسَ', 'اجتماعنا', 'غدًا', 'الساعة', '9', 'صباحًا']",نَسََّ اِجتِمَاع هُوَ غَد سَاعَة 9 صَبَاح
ham,هل تريد كوبًا من القهوة؟,هل تريد كوبًا من القهوة,"['هل', 'تريد', 'كوبًا', 'من', 'القهوة']","['تريد', 'كوبًا', 'القهوة']",أَرَاد كَوب قَهوَة
ham,هل يمكنك شراء الخبز وأنت في طريقك؟,هل يمكنك شراء الخبز وأنت في طريقك,"['هل', 'يمكنك', 'شراء', 'الخبز', 'وأنت', 'في', 'طريقك']","['يمكنك', 'شراء', 'الخبز', 'وأنت', 'طريقك']",أَمكَن هُوَ شِرَاء خُبز وَ هُوَ طريقك
ham,هل يمكنك شراء الخبز وأنت في طريقك؟,هل يمكنك شراء الخبز وأنت في طريقك,"['هل', 'يمكنك', 'شراء', 'الخبز', 'وأنت', 'في', 'طريقك']","['يمكنك', 'شراء', 'الخبز', 'وأنت', 'طريقك']",أَمكَن هُوَ شِرَاء خُبز وَ هُوَ طريقك
ham,كيف كان يومك؟,كيف كان يومك,"['كيف', 'كان', 'يومك']",['يومك'],يُومَك
spam,سيتم حذف حساب WhatsApp الخاص بك إذا لم تقم بتحديث معلوماتك.,سيتم حذف حساب whatsapp الخاص بك إذا لم تقم بتحديث معلوماتك,"['سيتم', 'حذف', 'حساب', 'whatsapp', 'الخاص', 'بك', 'إذا', 'لم', 'تقم', 'بتحديث', 'معلوماتك']","['سيتم', 'حذف', 'حساب', 'whatsapp', 'الخاص', 'تقم', 'بتحديث', 'معلوماتك']",سَ تَمّ حِذف حِسَاب هُوَ خَاصّ قَمّ بِ تَحدِيث مَعلُومَة
ham,هل نلتقي في المقهى الساعة 15؟,هل نلتقي في المقهى الساعة 15,"['هل', 'نلتقي', 'في', 'المقهى', 'الساعة', '15']","['نلتقي', 'المقهى', 'الساعة', '15']",نلتقي مَقهَى سَاعَة 15
ham,خذ قسطًا من الراحة واعتنِ بنفسك!,خذ قسطًا من الراحة واعتنِ بنفسك,"['خذ', 'قسطًا', 'من', 'الراحة', 'واعتنِ', 'بنفسك']","['خذ', 'قسطًا', 'الراحة', 'واعتنِ', 'بنفسك']",خَذّ قِسط رَاحَة وَ فَتَن بنفسك
ham,هل نتناول الغداء معًا غدًا؟,هل نتناول الغداء معًا غدًا,"['هل', 'نتناول', 'الغداء', 'معًا', 'غدًا']","['نتناول', 'الغداء', 'معًا', 'غدًا']",تَنَاوَل اَلَّذِي غِدَاء مَعًً غَد
spam,قم بتحديث معلوماتك الآن لتجنب حذف حسابك.,قم بتحديث معلوماتك الآن لتجنب حذف حسابك,"['قم', 'بتحديث', 'معلوماتك', 'الآن', 'لتجنب', 'حذف', 'حسابك']","['قم', 'بتحديث', 'معلوماتك', 'لتجنب', 'حذف', 'حسابك']",قَام بِ تَحدِيث مَعلُومَة هُوَ لِ تَجَنُّب حِذف حَسَّابَك
